time,gFx,gFy,gFz,TgF
1.138442,0.0303,1.0408,-0.0393,1.042
1.138981,0.0288,1.0417,-0.0403,1.043
1.143192,0.0308,1.0364,-0.0408,1.038
1.144008,0.0322,1.0393,-0.0383,1.040
1.148178,0.0361,1.0442,-0.0393,1.046
1.148819,0.0352,1.0403,-0.0393,1.042
1.153452,0.0371,1.0408,-0.0354,1.042
1.155161,0.0371,1.0398,-0.0369,1.041
1.155648,0.0371,1.0383,-0.0349,1.040
1.158211,0.0391,1.0368,-0.0325,1.038
1.163094,0.0400,1.0334,-0.0344,1.035
1.163921,0.0405,1.0334,-0.0330,1.035
1.173922,0.0396,1.0300,-0.0339,1.031
1.174768,0.0430,1.0310,-0.0359,1.033
1.175064,0.0405,1.0261,-0.0344,1.027
1.175319,0.0381,1.0256,-0.0315,1.027
1.179373,0.0381,1.0227,-0.0310,1.024
1.179854,0.0386,1.0227,-0.0354,1.024
1.180132,0.0400,1.0193,-0.0281,1.020
1.184497,0.0420,1.0207,-0.0286,1.022
1.190185,0.0366,1.0198,-0.0276,1.021
1.191009,0.0391,1.0217,-0.0330,1.023
1.194178,0.0352,1.0173,-0.0335,1.018
1.195010,0.0337,1.0202,-0.0266,1.021
1.199828,0.0317,1.0129,-0.0286,1.014
1.200295,0.0317,1.0163,-0.0251,1.017
1.204433,0.0352,1.0154,-0.0266,1.016
1.205159,0.0322,1.0134,-0.0227,1.014
1.210291,0.0293,1.0173,-0.0261,1.018
1.210761,0.0317,1.0129,-0.0232,1.014
1.215109,0.0288,1.0198,-0.0227,1.020
1.215984,0.0313,1.0159,-0.0193,1.017
1.221367,0.0283,1.0159,-0.0188,1.016
1.223553,0.0269,1.0178,-0.0227,1.018
1.224143,0.0234,1.0144,-0.0227,1.015
1.224647,0.0220,1.0139,-0.0247,1.014
1.229936,0.0239,1.0129,-0.0217,1.013
1.231445,0.0239,1.0124,-0.0232,1.013
1.235902,0.0210,1.0129,-0.0271,1.014
1.237107,0.0166,1.0124,-0.0203,1.013
1.238857,0.0200,1.0149,-0.0222,1.015
