time,gFx,gFy,gFz,TgF
1.242052187,-0.0190,1.0207,-0.0090,1.021
1.242734999,-0.0200,1.0227,-0.0134,1.023
1.243111405,-0.0190,1.0227,-0.0100,1.023
1.24879078,-0.0181,1.0217,-0.0056,1.022
1.254899635,-0.0176,1.0202,-0.0100,1.020
1.255729426,-0.0142,1.0222,-0.0115,1.022
1.256817083,-0.0205,1.0256,-0.0120,1.026
1.257160833,-0.0146,1.0232,-0.0125,1.023
1.262543749,-0.0166,1.0261,-0.0168,1.026
1.263301718,-0.0210,1.0300,-0.0183,1.030
1.267779062,-0.0186,1.0310,-0.0164,1.031
1.268294895,-0.0200,1.0329,-0.0178,1.033
1.27209203,-0.0220,1.0310,-0.0217,1.031
1.272907395,-0.0215,1.0300,-0.0203,1.030
1.278029791,-0.0239,1.0344,-0.0232,1.035
1.27883401,-0.0264,1.0373,-0.0242,1.038
1.283749739,-0.0244,1.0388,-0.0281,1.039
1.284246926,-0.0273,1.0383,-0.0217,1.039
1.287690833,-0.0210,1.0359,-0.0251,1.036
1.288523228,-0.0225,1.0393,-0.0281,1.040
1.292697239,-0.0234,1.0432,-0.0295,1.044
